1,j_2597798,M1,11,50.0,0.39,1
1,j_2627664,M1,9,50.0,0.39,1
1,j_279026,M1,10,50.0,0.39,1
1,j_2837814,M1,11,50.0,0.39,1
1,j_2959792,M1,1,100.0,0.3,1
1,j_2959792,R4_3,14,100.0,0.39,1
1,j_2959792,M3_2,12,100.0,0.3,1
1,j_2959792,R2_1,1,100.0,0.39,1
1,j_2977340,M1,10,50.0,0.39,1
1,j_3544926,M1,9,50.0,0.39,1
1,j_3776900,M3_2,16,100.0,0.3,3
1,j_3776900,R4_3,18,100.0,0.39,3
1,j_3776900,M1,0,100.0,0.3,1
1,j_3776900,R2_1,1,100.0,0.39,1
1,j_394839,R3_2,4,50.0,0.2,1
1,j_394839,R5_4,62,50.0,0.2,1
1,j_394839,M4_3,58,50.0,0.39,5
1,j_394839,R2_1,3,50.0,0.2,1
1,j_394839,M1,2,50.0,0.2,1
1,j_403446,M1,11,50.0,0.39,1
1,j_4184950,M1,9,50.0,0.39,1
1,j_542019,M1,0,50.0,0.2,1
1,j_542019,J5_2_4,19,50.0,0.3,1
1,j_542019,M3_2,9,50.0,0.3,1
1,j_542019,R2_1,1,50.0,0.2,1
1,j_542019,M4,11,50.0,0.3,1
1,j_973108,M1,9,50.0,0.39,1
2,j_1160144,R2_1,3,100.0,0.39,1
2,j_1160144,R4_3,19,100.0,0.39,3
2,j_1160144,M3_2,18,100.0,0.3,3
2,j_1160144,M1,1,100.0,0.3,1
2,j_1351829,M1,18,50.0,0.39,19
2,j_1557943,M3,1,50.0,0.2,1
2,j_1557943,M2,2,50.0,0.2,1
2,j_1557943,M1,2,50.0,0.2,1
2,j_1557943,M5_4,2,50.0,0.2,1
2,j_1557943,J6_1_2_5,3,50.0,0.2,1
2,j_1557943,R4_3,1,50.0,0.2,1
2,j_1741222,R8_7,497,50.0,0.39,19
2,j_1741222,M5,14,50.0,0.39,3
2,j_1741222,M2,22,50.0,0.49,10
2,j_1741222,R4_3,106,50.0,0.3,1
2,j_1741222,M6,105,50.0,0.49,79
2,j_1741222,M1,15,50.0,0.49,7
2,j_1741222,J3_1_2_5,64,50.0,0.39,5
2,j_1741222,J7_5_6,446,50.0,0.49,41
2,j_1741222,J9_3_4_8,520,50.0,0.3,1
2,j_1862858,M1,9,50.0,0.39,1
2,j_2590463,J8_3_5_7,4,50.0,0.2,1
2,j_2590463,R3_2,1,50.0,0.2,1
2,j_2590463,M1,1,50.0,0.2,1
2,j_2590463,R5_4,2,50.0,0.2,1
2,j_2590463,R2_1,1,50.0,0.2,1
2,j_2590463,M7,1,50.0,0.2,1
2,j_2590463,M4,1,50.0,0.2,1
2,j_2590463,M6_3_5,2,50.0,0.2,3
2,j_3175137,J3_1_2,35,100.0,0.49,3
2,j_3175137,M1,33,100.0,0.35,1
2,j_3175137,M2,1,100.0,0.3,1
2,j_3239896,R4_3,22,100.0,0.39,3
2,j_3239896,J3_1_2,20,100.0,0.59,3
2,j_3239896,M1,17,100.0,0.3,1
2,j_3239896,M2,3,100.0,0.3,1
2,j_4015124,M1,8,50.0,0.39,1
3,j_2001041,M3_2,11,100.0,0.3,3
3,j_2001041,R2_1,1,100.0,0.39,1
3,j_2001041,R4_3,13,100.0,0.39,3
3,j_2001041,M1,1,100.0,0.3,1
3,j_2455773,M3_2,14,100.0,0.25,1
3,j_2455773,M1,1,100.0,0.3,1
3,j_2455773,R2_1,1,100.0,0.39,1
3,j_3357164,M1,25,100.0,0.35,1
3,j_3357164,J3_1_2,26,100.0,0.49,3
3,j_3357164,M2,1,100.0,0.3,1
3,j_3440564,M3,1,100.0,0.3,1
3,j_3440564,R6_5,6,100.0,0.39,1
3,j_3440564,R4_3,2,100.0,0.49,1
3,j_3440564,R1_4,2,100.0,0.49,1
3,j_3440564,R2_1,3,100.0,0.39,1
3,j_3440564,J5_2_4,5,100.0,0.59,3
3,j_752939,M2,3,100.0,0.3,1
3,j_752939,M1,18,100.0,0.35,1
3,j_752939,J3_1_2,19,100.0,0.49,3
3,j_837196,J3_1_2,23,100.0,0.49,3
3,j_837196,M2,1,100.0,0.3,1
3,j_837196,M1,22,100.0,0.35,1
3,j_989675,R5_4,4,100.0,0.69,1
3,j_989675,M3,3,100.0,0.3,1
3,j_989675,R1_3,3,100.0,0.49,1
3,j_989675,J7_2_3_5_6,5,100.0,0.69,5
3,j_989675,R2_1,4,100.0,0.69,1
3,j_989675,M6,4,100.0,0.3,1
3,j_989675,R4_3,3,100.0,0.49,1
4,j_1212578,R4_3,10,100.0,0.39,1
4,j_1212578,R2_1,2,100.0,0.39,1
4,j_1212578,M1,1,100.0,0.3,1
4,j_1212578,M3_2,9,100.0,0.3,1
4,j_1230794,M3_2,15,100.0,0.25,1
4,j_1230794,M1,0,100.0,0.3,1
4,j_1230794,R2_1,0,100.0,0.39,1
4,j_1521427,M1,6,50.0,0.3,1
4,j_1521427,R2_1,8,50.0,0.3,1
4,j_1585809,M1,0,100.0,0.3,1
4,j_1585809,M3_2,12,100.0,0.25,1
4,j_1585809,R2_1,1,100.0,0.39,1
4,j_1890289,M1,23,50.0,0.59,288
4,j_237952,R2_1,7,100.0,0.39,1
4,j_237952,M3_2,18,100.0,0.25,1
4,j_237952,M1,4,100.0,0.3,1
4,j_2593767,M1,19,50.0,0.39,18
4,j_2593767,R4_3,246,50.0,0.39,29
4,j_2593767,M2,126,50.0,0.59,6
4,j_2593767,J3_1_2,208,50.0,0.59,25
4,j_3019732,M1,0,100.0,0.3,1
4,j_3019732,M3_2,18,100.0,0.25,1
4,j_3019732,R2_1,1,100.0,0.39,1
4,j_3425526,M1,0,100.0,0.3,1
4,j_3425526,M3_2,18,100.0,0.25,1
4,j_3425526,R2_1,1,100.0,0.39,1
4,j_3700136,M3_2,9,100.0,0.25,1
4,j_3700136,M1,0,100.0,0.3,1
4,j_3700136,R2_1,0,100.0,0.39,1
4,j_394596,M1,1,100.0,0.3,1
4,j_394596,M3_2,16,100.0,0.3,1
4,j_394596,R2_1,2,100.0,0.39,1
4,j_394596,R4_3,17,100.0,0.39,1
4,j_436867,M3_2,21,100.0,0.3,3
4,j_436867,R2_1,1,100.0,0.39,1
4,j_436867,M1,1,100.0,0.3,1
4,j_436867,R4_3,21,100.0,0.39,3
4,j_483582,task_LTI2NTc5ODQ0OTQxMTIyNDk5MTY=,777,100.0,0.37,53
5,j_1362085,M1,15,100.0,0.2,351
5,j_3100077,task_MzQwMDQzNjY0MzkwNzU2ODYyMg==,4,100.0,0.39,1
5,j_3255348,task_LTE4NjUxMjg5NDY5MDI4NjAzNzU=,371,5.0,0.03,1
5,j_3255348,task_MTM0ODUxMTY0NjQzMTI1NTc1MQ==,368,30.0,0.05,3
5,j_3255348,task_ODk2MzU0ODg1MTY5MTExNTUwMg==,362,10.0,0.05,1
5,j_3584821,M1,0,100.0,0.3,1
5,j_3584821,R4_3,14,100.0,0.39,1
5,j_3584821,M3_2,14,100.0,0.3,1
5,j_3584821,R2_1,0,100.0,0.39,1
5,j_4084736,R2_1,1,100.0,0.39,1
5,j_4084736,M3_2,10,100.0,0.25,1
5,j_4084736,M1,1,100.0,0.3,1
6,j_1876938,M1,23,50.0,0.39,13
6,j_1876938,R2_1,24,50.0,0.2,1
6,j_1876938,J3_1_2,26,50.0,0.2,1
6,j_1885423,R2_1,12,50.0,0.2,1
6,j_1885423,M1,7,50.0,0.2,5
6,j_1905008,M1,1,100.0,0.3,1
6,j_1905008,R2_1,1,100.0,0.39,1
6,j_1905008,M3_2,11,100.0,0.25,1
6,j_2675252,R2_1,1,100.0,0.39,1
6,j_2675252,M3_2,10,100.0,0.3,1
6,j_2675252,R4_3,13,100.0,0.39,1
6,j_2675252,M1,1,100.0,0.3,1
7,j_115675,R4_3,15,100.0,0.39,1
7,j_115675,M3_2,14,100.0,0.3,1
7,j_115675,R2_1,1,100.0,0.39,1
7,j_115675,M1,1,100.0,0.3,1
7,j_12086,task_ODk2MzU0ODg1MTY5MTExNTUwMg==,5,10.0,0.05,1
7,j_12086,task_LTE4NjUxMjg5NDY5MDI4NjAzNzU=,361,5.0,0.03,1
7,j_12086,task_MTM0ODUxMTY0NjQzMTI1NTc1MQ==,308,30.0,0.05,2
7,j_1969197,M1,0,100.0,0.3,1
7,j_1969197,M6_2_4,7,100.0,0.2,3
7,j_1969197,R4_3,6,100.0,0.39,1
7,j_1969197,M3,3,100.0,0.3,1
7,j_1969197,M5_2_4,11,100.0,0.2,3
7,j_1969197,R2_1,5,100.0,0.39,1
7,j_407909,R2_3,75,50.0,0.3,1
7,j_407909,R6_5,77,50.0,0.2,1
7,j_407909,R1_3,73,50.0,0.3,1
7,j_407909,J5_1_2_4,75,50.0,0.2,1
7,j_407909,M3,71,50.0,0.39,7
7,j_407909,R4_3,74,50.0,0.3,1
8,j_1235994,M1,182,50.0,0.39,6
8,j_173682,R4_3,19,100.0,0.39,3
8,j_173682,M3_2,18,100.0,0.3,3
8,j_173682,R2_1,1,100.0,0.39,1
8,j_173682,M1,1,100.0,0.3,1
9,j_1012039,task_LTE4NjUxMjg5NDY5MDI4NjAzNzU=,358,5.0,0.03,1
9,j_1012039,task_MTM0ODUxMTY0NjQzMTI1NTc1MQ==,12,30.0,0.05,1
9,j_1012039,task_ODk2MzU0ODg1MTY5MTExNTUwMg==,5,10.0,0.05,1
9,j_1845643,task_MzQwMDQzNjY0MzkwNzU2ODYyMg==,28,100.0,0.77,44
9,j_1845643,task_LTI0MjU2NDM0NTE3NDI0MzkwNjE=,63,100.0,0.77,100
9,j_4070772,task_MzQwMDQzNjY0MzkwNzU2ODYyMg==,34,100.0,0.39,5
10,j_2909959,M1,1,100.0,0.3,1
10,j_2909959,M3_2,14,100.0,0.25,1
10,j_2909959,R2_1,2,100.0,0.39,1
11,j_1874821,R2_1,152,50.0,0.39,1
11,j_1874821,M1,119,50.0,0.59,1456
11,j_2258956,M1,1,50.0,0.2,1
11,j_2258956,R2_1,1,50.0,0.2,1
11,j_2816433,R3_2,49,50.0,0.2,1
11,j_2816433,J4_3_5,58,50.0,0.2,1
11,j_2816433,M5,27,50.0,0.39,1
11,j_2816433,R8_4_7,68,50.0,0.2,1
11,j_2816433,J9_1_8,287,50.0,0.39,129
11,j_2816433,R7_6,48,50.0,0.2,1
11,j_2816433,R2_5,39,50.0,0.2,1
11,j_2816433,M1,189,50.0,0.69,166
11,j_2816433,R6_5,42,50.0,0.2,1
11,j_3475322,M5,4,50.0,0.3,1
11,j_3475322,J7_1_2_3_6,168,50.0,0.3,1
11,j_3475322,M2,16,50.0,0.2,1
11,j_3475322,M1,11,50.0,0.2,1
11,j_3475322,M4,4,50.0,0.2,1
11,j_3475322,J6_4_5,14,50.0,0.3,1
11,j_3475322,M3,160,50.0,0.39,1
11,j_3658852,M3_2,15,100.0,0.3,3
11,j_3658852,R2_1,1,100.0,0.39,1
11,j_3658852,M1,1,100.0,0.3,1
11,j_3658852,R4_3,15,100.0,0.39,3
11,j_3822365,M3_2,16,100.0,0.3,1
11,j_3822365,M1,1,100.0,0.3,1
11,j_3822365,R4_3,16,100.0,0.39,1
11,j_3822365,R2_1,1,100.0,0.39,1
11,j_389430,R2_1,3,100.0,0.39,1
11,j_389430,R4_3,13,100.0,0.39,1
11,j_389430,M1,3,100.0,0.3,1
11,j_389430,M3_2,13,100.0,0.3,1
12,j_1875579,M1,0,100.0,0.3,1
12,j_1875579,R2_1,2,100.0,0.39,1
12,j_1875579,M3_2,12,100.0,0.25,1
12,j_2472514,M3_2,14,100.0,0.25,1
12,j_2472514,R2_1,1,100.0,0.39,1
12,j_2472514,M1,0,100.0,0.3,1
12,j_303486,R2_1,0,100.0,0.39,1
12,j_303486,M1,0,100.0,0.3,1
12,j_303486,M3_2,12,100.0,0.25,1
12,j_3336647,M1,1,100.0,0.3,1
12,j_3336647,M3_2,18,100.0,0.25,1
12,j_3336647,R2_1,1,100.0,0.39,1
12,j_3673630,M1,0,100.0,0.3,1
12,j_3673630,M3_2,10,100.0,0.25,1
12,j_3673630,R2_1,0,100.0,0.39,1
12,j_494905,M3_2,9,100.0,0.25,1
12,j_494905,R2_1,1,100.0,0.39,1
12,j_494905,M1,1,100.0,0.3,1
12,j_574454,R4_3,17,100.0,0.39,1
12,j_574454,M1,1,100.0,0.3,1
12,j_574454,R2_1,1,100.0,0.39,1
12,j_574454,M3_2,17,100.0,0.3,1
12,j_86914,R2_1,0,100.0,0.39,1
12,j_86914,M3_2,10,100.0,0.25,1
12,j_86914,M1,0,100.0,0.3,1
13,j_1674522,M1,1,100.0,0.3,1
13,j_1674522,M3_2,13,100.0,0.25,1
13,j_1674522,R2_1,1,100.0,0.39,1
13,j_2377349,R4_3,26,100.0,0.39,3
13,j_2377349,J3_1_2,26,100.0,0.59,3
13,j_2377349,M1,22,100.0,0.3,1
13,j_2377349,M2,1,100.0,0.3,1
13,j_3467318,M1,3,50.0,0.2,1
13,j_595091,M2,1,100.0,0.3,1
13,j_595091,M1,21,100.0,0.3,1
13,j_595091,J3_1_2,24,100.0,0.59,3
13,j_595091,R4_3,25,100.0,0.39,3
14,j_2690123,M3_2,13,100.0,0.25,1
14,j_2690123,R2_1,2,100.0,0.39,1
14,j_2690123,M1,1,100.0,0.3,1
14,j_2739904,task_NzQ3MjEzNzg0MzE5NDE5NzM1Mg==,30,100.0,1.53,11
14,j_3549802,M4_3,11,50.0,0.39,3
14,j_3549802,M2,1,50.0,0.2,2
14,j_3549802,J5_1_4,22,50.0,0.3,1
14,j_3549802,R3_2,2,50.0,0.2,1
14,j_3549802,R6_5,22,50.0,0.2,1
14,j_3549802,M1,21,50.0,0.39,26
14,j_3643809,M1,0,100.0,0.3,2
14,j_3643809,R2_1,1,100.0,0.39,1
14,j_377013,M1,36,50.0,0.39,44
14,j_377013,R2_1,37,50.0,0.2,1
14,j_377013,R3_2,38,50.0,0.2,1
14,j_503861,M3_2,13,100.0,0.3,1
14,j_503861,M1,1,100.0,0.3,1
14,j_503861,R4_3,13,100.0,0.39,1
14,j_503861,R2_1,2,100.0,0.39,1
14,j_665207,R10_8_9,64,100.0,0.49,77
14,j_665207,M3,2,100.0,0.3,1
14,j_665207,M8,48,100.0,0.3,56
14,j_665207,J14_6_13,68,100.0,0.59,87
14,j_665207,J12_10_11,66,100.0,0.59,81
14,j_665207,M1,1,100.0,0.3,1
14,j_665207,R4_3,2,100.0,0.39,1
14,j_665207,J13_7_12,68,100.0,0.59,85
14,j_665207,M6,10,100.0,0.3,1
14,j_665207,M5,12,100.0,0.3,34
14,j_665207,R16_15,70,100.0,0.39,1
14,j_665207,M7,32,100.0,0.3,4
14,j_665207,J15_2_4_5_14,70,100.0,0.59,123
14,j_665207,M9,53,100.0,0.3,20
14,j_665207,R2_1,2,100.0,0.39,1
14,j_665207,M11,20,100.0,0.3,3
15,j_1356340,M1,6,50.0,0.2,1
15,j_1356340,R4_3,3,50.0,0.2,1
15,j_1356340,R2_1,6,50.0,0.2,1
15,j_1356340,M3,3,50.0,0.2,1
15,j_1356340,M5_2_4,11,50.0,0.2,3
15,j_2022748,M1,0,100.0,0.3,1
15,j_2022748,R2_1,1,100.0,0.39,1
15,j_2022748,M3_2,7,100.0,0.3,1
15,j_2022748,R4_3,8,100.0,0.39,1
15,j_282191,R2_1,0,50.0,0.2,1
15,j_282191,M1,0,50.0,0.2,1
15,j_3963237,R2_1,3,100.0,0.39,1
15,j_3963237,M1,1,100.0,0.3,1
15,j_3963237,R4_3,16,100.0,0.39,3
15,j_3963237,M3_2,16,100.0,0.3,3
16,j_1140161,R2_1,38,100.0,0.39,1
16,j_1140161,R5_1,40,100.0,0.39,1
16,j_1140161,R4_1,40,100.0,0.39,1
16,j_1140161,R3_1,39,100.0,0.39,1
16,j_1140161,R6_1,44,100.0,0.39,1
16,j_1140161,M1,40,100.0,0.3,1
16,j_3064271,M1,27,50.0,0.39,14
16,j_3064271,R2_1,276,50.0,0.39,20
16,j_3082734,task_OTg1NjA1OTIxMzA4ODkxNg==,8,100.0,0.59,1
16,j_3478418,R2_1,4,50.0,0.2,1
16,j_3478418,M5_2_4,11,50.0,0.2,3
16,j_3478418,R4_3,2,50.0,0.2,1
16,j_3478418,M3,2,50.0,0.2,1
16,j_3478418,M1,3,50.0,0.2,1
16,j_3517153,M1,18,50.0,0.39,1
16,j_3517153,R2_1,21,50.0,0.2,1
16,j_4142711,M3_2,13,100.0,0.3,3
16,j_4142711,R4_3,14,100.0,0.39,3
16,j_4142711,R2_1,1,100.0,0.39,1
16,j_4142711,M1,1,100.0,0.3,1
17,j_2469295,R4_3,3,50.0,0.2,1
17,j_2469295,M5_2_4,6,50.0,0.2,3
17,j_2469295,M1,3,50.0,0.2,1
17,j_2469295,M3,3,50.0,0.2,1
17,j_2469295,R2_1,4,50.0,0.2,1
17,j_2957167,M3_2,12,100.0,0.3,3
17,j_2957167,R4_3,12,100.0,0.39,3
17,j_2957167,M1,1,100.0,0.3,1
17,j_2957167,R2_1,1,100.0,0.39,1
17,j_3721508,M1,66,50.0,0.49,1
17,j_3721508,R2_1,69,50.0,0.39,13
17,j_3915298,R3_2,1,50.0,0.2,1
17,j_3915298,M4,32,50.0,0.39,44
17,j_3915298,J5_3_4,38,50.0,0.3,1
17,j_3915298,R2_1,1,50.0,0.2,1
17,j_3915298,M1,1,50.0,0.2,1
17,j_3915298,R6_5,39,50.0,0.2,1
18,j_1797770,R2_1,4,100.0,0.39,1
18,j_1797770,M1,4,100.0,0.3,1
18,j_1974403,M2,1,100.0,0.3,1
18,j_1974403,R4_3,1,100.0,0.39,1
18,j_1974403,M1,1,100.0,0.3,1
18,j_1974403,J3_1_2,1,100.0,0.59,3
18,j_2678041,M1,27,50.0,0.39,2
18,j_2678041,R2_1,37,50.0,0.3,3
18,j_3545091,M1,3,50.0,0.3,1
18,j_3773122,R2_1,24,50.0,0.3,1
18,j_3773122,M1,19,50.0,0.39,109
18,j_3852955,M1,20,50.0,0.2,2
18,j_3852955,M2,15,50.0,0.2,2
19,j_1371032,M1,4,50.0,0.2,4
19,j_1873661,M1,0,100.0,0.3,1
19,j_1873661,R2_1,2,100.0,0.39,1
19,j_1873661,M3_2,14,100.0,0.3,1
19,j_1873661,R4_3,14,100.0,0.39,1
19,j_4043348,M1,21,50.0,0.2,2
19,j_4043348,M2,23,50.0,0.2,2
20,j_1064149,M1,9,100.0,0.35,2
20,j_1064149,M2,0,100.0,0.3,1
20,j_1064149,J3_1_2,11,100.0,0.49,3
20,j_1375510,R7_6,26,50.0,0.2,1
20,j_1375510,R9_8,36,50.0,0.2,1
20,j_1375510,M3,4,50.0,0.2,1
20,j_1375510,M1,3,50.0,0.2,1
20,j_1375510,M2,8,50.0,0.2,1
20,j_1375510,J8_1_7,31,50.0,0.2,1
20,j_1375510,R4_2_3,14,50.0,0.2,1
20,j_1375510,M6_5,23,50.0,0.2,1
20,j_1375510,R5_4,18,50.0,0.2,1
20,j_1571080,M2,0,100.0,0.3,1
20,j_1571080,M1,9,100.0,0.35,2
20,j_1571080,J3_1_2,9,100.0,0.49,3
20,j_1800674,M2,1,100.0,0.3,1
20,j_1800674,M1,9,100.0,0.35,2
20,j_1800674,J3_1_2,10,100.0,0.49,3
20,j_2459788,M1,1,50.0,0.15,1
20,j_2459788,R2_1,1,50.0,0.2,1
20,j_2635713,J3_1_2,10,100.0,0.49,3
20,j_2635713,M2,3,100.0,0.3,1
20,j_2635713,M1,9,100.0,0.35,2
20,j_307899,J3_1_2,7,100.0,0.49,3
20,j_307899,M1,7,100.0,0.35,2
20,j_307899,M2,5,100.0,0.3,1
20,j_3264685,M1,13,100.0,0.35,2
20,j_3264685,J3_1_2,14,100.0,0.49,3
20,j_3264685,M2,1,100.0,0.3,1
20,j_3564097,R4_3,10,100.0,0.39,3
20,j_3564097,R2_1,2,100.0,0.39,1
20,j_3564097,M3_2,8,100.0,0.3,3
20,j_3564097,M1,1,100.0,0.3,1
20,j_3635348,M1,9,100.0,0.35,2
20,j_3635348,M2,2,100.0,0.3,1
20,j_3635348,J3_1_2,9,100.0,0.49,3
20,j_4186645,M1,7,100.0,0.3,234
20,j_4186645,R2_1,11,100.0,0.39,79
20,j_772745,M2,0,100.0,0.3,1
20,j_772745,M1,8,100.0,0.35,2
20,j_772745,J3_1_2,9,100.0,0.49,3
21,j_1132410,J3_1_2,14,100.0,0.49,3
21,j_1132410,M1,13,100.0,0.35,1
21,j_1132410,M2,1,100.0,0.3,1
21,j_1279146,J3_1_2,9,100.0,0.49,3
21,j_1279146,M2,2,100.0,0.3,1
21,j_1279146,M1,9,100.0,0.35,1
21,j_1430364,R4_3,10,100.0,0.39,3
21,j_1430364,M1,0,100.0,0.3,1
21,j_1430364,M3_2,10,100.0,0.3,3
21,j_1430364,R2_1,1,100.0,0.39,1
21,j_1643463,R18_17,48,50.0,0.2,1
21,j_1643463,R5_4,53,50.0,0.2,1
21,j_1643463,M27,6,50.0,0.2,1
21,j_1643463,R44_7_23_43,82,50.0,0.2,1
21,j_1643463,M28,3,50.0,0.2,1
21,j_1643463,R43_42,75,50.0,0.2,1
21,j_1643463,R15_35,13,50.0,0.2,1
21,j_1643463,R33_32,7,50.0,0.2,1
21,j_1643463,M40_39,51,50.0,0.2,1
21,j_1643463,R11_27,11,50.0,0.2,1
21,j_1643463,R14_32,6,50.0,0.2,1
21,j_1643463,R2_1,15,50.0,0.2,1
21,j_1643463,R8_24,9,50.0,0.2,1
21,j_1643463,R7_6,63,50.0,0.2,1
21,j_1643463,R21_20,60,50.0,0.2,1
21,j_1643463,R6_5,57,50.0,0.2,1
21,j_1643463,R25_24,8,50.0,0.2,1
21,j_1643463,R12_28,7,50.0,0.2,1
21,j_1643463,R31_30,13,50.0,0.2,1
21,j_1643463,R9_8,13,50.0,0.2,1
21,j_1643463,J41_29_31_33_40,58,50.0,0.2,1
21,j_1643463,R23_22,71,50.0,0.2,1
21,j_1643463,R3_16,42,50.0,0.2,1
21,j_1643463,R22_21,64,50.0,0.2,1
21,j_1643463,M34,5,50.0,0.2,1
21,j_1643463,J42_25_26_27_41,65,50.0,0.2,1
21,j_1643463,M37_15_36,29,50.0,0.2,3
21,j_1643463,R36_35,15,50.0,0.2,1
21,j_1643463,J16_2_9_10_11_12_13_14_37,38,50.0,0.2,1
21,j_1643463,R10_26,9,50.0,0.2,1
21,j_1643463,R20_19,55,50.0,0.2,1
21,j_1643463,R1_24,9,50.0,0.2,1
21,j_1643463,R19_18,52,50.0,0.2,1
21,j_1643463,M32,3,50.0,0.2,1
21,j_1643463,R38_37,35,50.0,0.2,1
21,j_1643463,R4_3,47,50.0,0.2,1
21,j_1643463,R39_38,39,50.0,0.2,1
21,j_1643463,M26,3,50.0,0.2,1
21,j_1643463,M30,4,50.0,0.2,1
21,j_1643463,R13_30,8,50.0,0.2,1
21,j_1643463,R35_34,10,50.0,0.2,1
21,j_1643463,M24,4,50.0,0.2,1
21,j_1643463,R29_28,7,50.0,0.2,1
21,j_1643463,R17_16,43,50.0,0.2,1
21,j_1720381,M3_2,20,100.0,0.3,1
21,j_1720381,R2_1,1,100.0,0.39,1
21,j_1720381,R4_3,20,100.0,0.39,1
21,j_1720381,M1,1,100.0,0.3,1
21,j_2105967,M1,9,100.0,0.35,1
21,j_2105967,M2,1,100.0,0.3,1
21,j_2105967,J3_1_2,9,100.0,0.49,3
21,j_2298398,J3_1_2,10,100.0,0.49,3
21,j_2298398,M1,9,100.0,0.35,1
21,j_2298398,M2,1,100.0,0.3,1
21,j_2661627,J3_1_2,14,100.0,0.49,3
21,j_2661627,M2,2,100.0,0.3,1
21,j_2661627,M1,13,100.0,0.35,1
21,j_2747780,J3_1_2,9,100.0,0.49,3
21,j_2747780,M1,9,100.0,0.35,1
21,j_2747780,M2,0,100.0,0.3,1
21,j_3219458,M1,13,100.0,0.35,1
